2.705e+11, 0.0689862
2.71e+11, 0.0693247
2.715e+11, 0.0696645
2.72e+11, 0.0700057
2.725e+11, 0.0703483
2.73e+11, 0.0706922
2.735e+11, 0.0710375
2.74e+11, 0.0713842
2.745e+11, 0.0717324
2.75e+11, 0.072082
2.755e+11, 0.0724331
2.76e+11, 0.0727856
2.765e+11, 0.0731397
2.77e+11, 0.0734952
2.775e+11, 0.0738523
2.78e+11, 0.0742109
2.785e+11, 0.0745711
2.79e+11, 0.0749329
2.795e+11, 0.0752963
2.8e+11, 0.0756613
2.805e+11, 0.076028
2.81e+11, 0.0763963
2.815e+11, 0.0767663
2.82e+11, 0.0771374
2.825e+11, 0.0775109
2.83e+11, 0.0778862
2.835e+11, 0.0782632
2.84e+11, 0.0786421
2.845e+11, 0.0790228
2.85e+11, 0.0794054
2.855e+11, 0.0797899
2.86e+11, 0.0801763
2.865e+11, 0.0805647
2.87e+11, 0.0809551
2.875e+11, 0.0813476
2.88e+11, 0.0817421
2.885e+11, 0.0821387
2.89e+11, 0.0825375
2.895e+11, 0.0829384
2.9e+11, 0.0833416
2.905e+11, 0.0837471
2.91e+11, 0.0841549
2.915e+11, 0.084565
2.92e+11, 0.0849776
2.925e+11, 0.0853927
2.93e+11, 0.0858103
2.935e+11, 0.0862304
2.94e+11, 0.0866545
2.945e+11, 0.08708
2.95e+11, 0.0875082
2.955e+11, 0.0879392
2.96e+11, 0.0883733
2.965e+11, 0.0888104
2.97e+11, 0.0892507
2.975e+11, 0.0896941
2.98e+11, 0.0901408
2.985e+11, 0.0905909
2.99e+11, 0.0910444
2.995e+11, 0.0915016
3e+11, 0.0919626
3.005e+11, 0.0924275
3.01e+11, 0.0928964
3.015e+11, 0.0933695
3.02e+11, 0.0938554
3.025e+11, 0.0943375
3.03e+11, 0.0948243
3.035e+11, 0.095316
3.04e+11, 0.095813
3.045e+11, 0.0963153
3.05e+11, 0.0968235
3.055e+11, 0.0973376
3.06e+11, 0.0978581
3.065e+11, 0.0983853
3.07e+11, 0.0989197
3.075e+11, 0.0994617
3.08e+11, 0.100012
3.085e+11, 0.10057
3.09e+11, 0.101138
3.095e+11, 0.101716
3.1e+11, 0.102305
3.105e+11, 0.102905
3.11e+11, 0.103518
3.115e+11, 0.104144
3.12e+11, 0.104786
3.125e+11, 0.105444
3.13e+11, 0.106121
3.135e+11, 0.106817
3.14e+11, 0.107537
3.145e+11, 0.108282
3.15e+11, 0.109055
3.155e+11, 0.109861
3.16e+11, 0.110705
3.165e+11, 0.111592
3.17e+11, 0.112527
3.175e+11, 0.113522
3.18e+11, 0.114585
3.185e+11, 0.115729
3.19e+11, 0.11697
3.195e+11, 0.118322
3.2e+11, 0.119793
3.205e+11, 0.121358
3.21e+11, 0.122941
3.215e+11, 0.124623
3.22e+11, 0.126747
3.225e+11, 0.129294
3.23e+11, 0.132104
3.235e+11, 0.134769
3.24e+11, 0.13604
3.245e+11, 0.132691
3.25e+11, 0.119129
